pH,R,G,B
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,34,180,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,34,180,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,34,180,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,34,180,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,34,180,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,34,180,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,105
8,36,179,105
8,37,178,107
8,36,179,107
8,36,179,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,34,180,107
8,33,181,105
8,33,180,107
8,34,180,107
8,34,180,107
8,33,180,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,33,180,107
8,34,180,107
8,33,180,107
8,33,180,108
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,32,181,107
8,34,180,107
8,34,180,107
8,36,179,107
8,36,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
8,34,179,108
